Id,AssessmentTaskDefinitionId,AssessmentTaskDefinition.Name,AssessmentIndDefinitionId,AssessmentIndDefinition.Name,AssessmentIndDefinition.Category__c,AssessmentIndDefinition.PHOCSParentId__r.Name,$$AssessmentTaskDefinition.Name$AssessmentIndDefinition.Name$AssessmentIndDefinition.Category__c$AssessmentIndDefinition.PHOCSParentId__r.Name,AssessmentIndDefinition.$$Name$Category__c$PHOCSParentId__r.Name
0dtbZ0000002z10QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3oQAE,Holding tube not sloped as required.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Holding tube not sloped as required.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Holding tube not sloped as required.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z11QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3pQAE,Homogenizer not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Homogenizer not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Homogenizer not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z12QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3qQAE,Indicating thermometer not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Indicating thermometer not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Indicating thermometer not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z13QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3rQAE,Leak detect device not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Leak detect device not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Leak detect device not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z14QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3sQAE,May contribute to contamination.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;May contribute to contamination.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","May contribute to contamination.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z15QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3tQAE,Meter based timing controller not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Meter based timing controller not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Meter based timing controller not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z16QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3uQAE,Meter based timing meter not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Meter based timing meter not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Meter based timing meter not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z17QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3vQAE,Milk pump not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Milk pump not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Milk pump not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z18QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3wQAE,Not calibrated or serviced.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Not calibrated or serviced.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Not calibrated or serviced.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z19QAA,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3xQAE,Pasteurized discharge present or not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Pasteurized discharge present or not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurized discharge present or not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1AQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3yQAE,Pressure differential controller not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Pressure differential controller not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pressure differential controller not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1BQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V3zQAE,Record controller not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Record controller not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Record controller not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1CQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V40QAE,Recording thermometer not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Recording thermometer not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Recording thermometer not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1DQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V41QAE,Regeneration bypass not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Regeneration bypass not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Regeneration bypass not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1EQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V42QAE,Regeneration section pressure insufficient.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Regeneration section pressure insufficient.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Regeneration section pressure insufficient.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1FQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V43QAE,Safety control test records not available.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Safety control test records not available.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Safety control test records not available.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1GQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V44QAE,Sensing chamber not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Sensing chamber not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Sensing chamber not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1HQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V45QAE,Separator not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Separator not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Separator not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1IQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V46QAE,System has cross-connections.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;System has cross-connections.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","System has cross-connections.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1JQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V47QAE,Timing device not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Timing device not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Timing device not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1KQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V48QAE,Vacuum breaker not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Vacuum breaker not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Vacuum breaker not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
0dtbZ0000002z1LQAQ,0Z4bZ0000000HddSAE,Pasteurization - HTST,0eubZ0000000V49QAE,Water cooling section not meeting requirements.,Pasteurization - HTST,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Pasteurization - HTST;Water cooling section not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.","Water cooling section not meeting requirements.;Pasteurization - HTST;Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions."
